OrderID,OrderDate,Region,Category,PaymentMethod,Quantity,UnitPrice,Revenue,CustomerAge
ORD1464,2025-01-21,West,Grocery,Debit Card,3.0,86.79,260.37,41.0
ORD1016,2025-03-03,north,Grocery,Debit Card,8.0,140.99,1127.92,52.0
ORD1091,2025-06-05,north,,Debit Card,,234.53,938.12,67.0
ORD1088,2025-07-22,West,Toys,Debit Card,3.0,349.23,1047.69,35.0
ORD1433,2025-08-29,East,Grocery,credit card,4.0,107.46,429.84,30.0
ORD1205,2025-11-26,East,Clothing,Credit Card,9.0,97.29,875.61,20.0
ORD1102,2025-04-05, East ,Clothing,UPI,2.0,240.72,481.44,20.0
ORD1238,2025-03-05,north,Electronics,,2.0,341.83,12876.956279353097,35.0
ORD1386,2025-06-10,South,Toys,Debit Card,9.0,426.05,3834.45,150.0
ORD1246,2025-12-25, East ,Electronics,UPI,8.0,473.94,3791.52,45.0
ORD1157,2025-05-30,South,Furniture,UPI,5.0,260.01,1300.05,34.0
ORD1326,2025-09-24,South,Toys,Credit Card,7.0,123.39,863.73,52.0
ORD1133,2025-03-25,North,Toys,Credit Card,1.0,62.76,62.76,32.0
ORD1418,2025-07-20,West,Furniture,credit card,7.0,312.57,2187.99,26.0
ORD1437,2025-01-17,north,Grocery,Cash,7.0,289.52,2026.64,56.0
ORD1018,2025-12-25,East,Electronics,UPI,,20.56,61.68,56.0
ORD1534,2025-04-03,SOUTH,Furniture,Credit Card,5.0,9.47,47.35,54.0
ORD1149,2025-04-21,West,Grocery,Debit Card,4.0,459.78,1839.12,-5.0
ORD1461,2025-05-06,West,Electronics,credit card,6.0,273.0,1638.0,
ORD1274,2025-10-17,North,Clothing,Cash,2.0,125.85,251.7,43.0
ORD1484,2025-05-03,SOUTH,Clothing,Credit Card,7.0,421.83,2952.81,33.0
ORD1548,2025-07-14, East ,Grocery,credit card,4.0,348.34,1393.36,41.0
ORD1311,2025-04-28,north,Furniture,Debit Card,1.0,421.81,421.81,38.0
ORD1423,2025-12-27,north,Electronics,credit card,1.0,146.22,146.22,29.0
ORD1404,2025-10-08,West,Clothing,,,486.86,2434.3,45.0
ORD1268,2025-10-20,West,Clothing,credit card,1.0,,65.44,23.0
ORD1034,2025-12-04,,Grocery,Debit Card,9.0,61.17,550.53,40.0
ORD1181,2025-09-24,East,Furniture,Credit Card,7.0,307.15,2150.05,51.0
ORD1184,2025-03-14,North,Electronics,Credit Card,9.0,353.94,3185.46,57.0
ORD1207,2025-01-20,South,Electronics,credit card,3.0,380.33,1140.99,34.0
ORD1578,2025-03-23,South,Furniture,Credit Card,1.0,176.53,176.53,29.0
ORD1094,2025-09-13,north,Electronics,UPI,8.0,438.95,3511.6,62.0
ORD1531,2025-09-17,West,Grocery,credit card,2.0,350.66,701.32,60.0
ORD1563,2025-03-17, East ,Toys,Credit Card,1.0,193.36,193.36,32.0
ORD1353,2025-05-29,SOUTH,Furniture,Cash,6.0,377.83,2266.98,42.0
ORD1122,2025-08-21,north,Clothing,Debit Card,6.0,295.49,1772.94,25.0
ORD1369,2025-07-11,East,Toys,Debit Card,7.0,369.08,2583.56,50.0
ORD1493,2025-10-01,SOUTH,,UPI,8.0,6.89,55.12,22.0
ORD1364,2025-12-25,north,Clothing,cash ,4.0,94.75,379.0,62.0
ORD1078,2025-02-22, East ,Electronics,credit card,5.0,249.74,1248.7,56.0
ORD1350,2025-06-02,East,Furniture,UPI,,86.02,774.18,69.0
ORD1061,2025-05-24,East,,cash ,9.0,174.23,1568.07,45.0
ORD1251,2025-11-03,West,Clothing,cash ,2.0,,656.74,54.0
ORD1125,2025-05-30,north,Furniture,cash ,8.0,448.9,3591.2,20.0
ORD1587,2025-10-11,North,Electronics,credit card,4.0,468.45,1873.8,26.0
ORD1459,2025-05-02,north,Toys,UPI,5.0,239.63,1198.15,23.0
ORD1201,2025-03-14, East ,Electronics,Credit Card,8.0,66.6,532.8,54.0
ORD1347,2025-03-19,North,Electronics,Credit Card,7.0,25.77,180.39,67.0
ORD1508,2025-01-13,North,Electronics,cash ,6.0,260.35,1562.1,61.0
ORD1562,2025-03-11,SOUTH,Furniture,Debit Card,5.0,428.99,2144.95,66.0
ORD1407,2025-03-17,West,Clothing,credit card,8.0,48.15,385.2,50.0
ORD1067,2025-06-12,West,Electronics,Credit Card,3.0,411.22,1233.66,29.0
ORD1024,2025-09-16, East ,Grocery,Credit Card,5.0,347.76,1738.8,59.0
ORD1500,2025-04-04,North,Toys,Debit Card,3.0,319.0,957.0,54.0
ORD1105,2025-07-11,West,Clothing,cash ,2.0,297.01,594.02,47.0
ORD1232,2025-09-14,South,Furniture,cash ,2.0,110.49,220.98,66.0
ORD1126,2025-08-31, East ,Toys,Debit Card,,60.46,483.68,19.0
ORD1553,2025-08-27,North,Toys,credit card,7.0,306.77,2147.39,47.0
ORD1334,2025-08-01,north,Clothing,credit card,4.0,188.85,755.4,66.0
ORD1491,2025-04-29, East ,Clothing,UPI,8.0,316.63,2533.04,28.0
ORD1178,2025-01-27,North,Grocery,UPI,9.0,249.67,2247.03,27.0
ORD1552,2025-06-28,SOUTH,Furniture,Debit Card,6.0,367.2,2203.2,53.0
ORD1570,2025-04-24, East ,,Cash,2.0,127.52,255.04,25.0
ORD1135,2025-11-30,north,Grocery,Credit Card,2.0,94.71,189.42,52.0
ORD1223,2025-08-21,South,Furniture,Debit Card,5.0,55.74,278.7,21.0
ORD1548,2025-07-14, East ,Grocery,credit card,4.0,348.34,1393.36,41.0
ORD1573,2025-04-28,East,Electronics,cash ,2.0,219.22,438.44,36.0
ORD1517,2025-02-14,SOUTH,Grocery,Debit Card,8.0,37.52,300.16,58.0
ORD1093,2025-07-20,North,Toys,Debit Card,3.0,412.16,1236.48,35.0
ORD1501,2025-10-25,North,Toys,cash ,7.0,252.7,1768.9,58.0
ORD1069,2025-02-04, East ,Electronics,UPI,8.0,195.77,1566.16,27.0
ORD1036,2025-01-02,North,Furniture,credit card,5.0,441.9,2209.5,26.0
ORD1296,2025-06-03,East,Toys,Debit Card,2.0,367.32,734.64,53.0
ORD1160,2025-11-14,SOUTH,Toys,Credit Card,8.0,295.79,2366.32,18.0
ORD1362,2025-08-31, East ,Grocery,credit card,4.0,195.76,783.04,21.0
ORD1011,2025-08-01,north,Clothing,credit card,8.0,181.59,1452.72,
ORD1144,2025-09-11,West,Clothing,UPI,5.0,439.0,2195.0,50.0
ORD1405,2025-09-22,West,Clothing,cash ,3.0,380.99,1142.97,28.0
ORD1518,2025-06-06,South,Clothing,Debit Card,7.0,337.46,2362.22,21.0
ORD1127,2025-08-08,East,Furniture,cash ,6.0,132.66,795.96,55.0
ORD1470,2025-07-03,West,Electronics,cash ,6.0,78.65,471.9,36.0
ORD1302,2025-08-29,East,Furniture,cash ,3.0,303.59,910.77,55.0
ORD1009,2025-02-23,South,Furniture,cash ,2.0,388.69,777.38,51.0
ORD1334,2025-08-01,north,Clothing,credit card,4.0,188.85,755.4,66.0
ORD1176,2025-11-22,South,Toys,UPI,4.0,251.55,1006.2,51.0
ORD1231,2025-04-02,north,Toys,credit card,4.0,201.81,807.24,22.0
ORD1210,2025-01-29,North,Grocery,Credit Card,2.0,431.75,863.5,26.0
ORD1128,2025-03-03,North,Clothing,Cash,8.0,240.93,1927.44,62.0
ORD1143,2025-06-06,SOUTH,Electronics,Credit Card,5.0,390.39,1951.95,50.0
ORD1241,2025-06-09, East ,Furniture,Debit Card,1.0,282.03,282.03,49.0
ORD1007,2025-02-22,South,Furniture,Debit Card,7.0,306.95,2148.65,25.0
ORD1531,2025-09-17,West,Grocery,credit card,2.0,350.66,701.32,60.0
ORD1298,2025-08-30,north,Electronics,Cash,,239.08,478.16,38.0
ORD1310,2025-05-25,West,Furniture,Cash,7.0,,1418.62,57.0
ORD1254,2025-10-20,West,Furniture,Debit Card,4.0,254.9,1019.6,67.0
ORD1428,2025-04-03,SOUTH,Toys,Cash,6.0,297.89,1787.34,46.0
ORD1532,2025-09-02,South,Clothing,credit card,8.0,387.68,3101.44,53.0
ORD1575,2025-03-25,SOUTH,Grocery,cash ,8.0,495.23,3961.84,41.0
ORD1008,2025-02-04,SOUTH,Electronics,Debit Card,2.0,332.95,665.9,19.0
ORD1156,2025-06-29,SOUTH,,Credit Card,1.0,391.35,391.35,60.0
ORD1027,2025-04-11,North,Electronics,Cash,1.0,488.42,488.42,45.0
ORD1436,2025-12-29,SOUTH,Electronics,Credit Card,8.0,48.11,384.88,58.0
ORD1266,2025-10-11,North,Grocery,credit card,5.0,269.09,1345.45,66.0
ORD1314,2025-12-27,north,Clothing,Cash,9.0,279.13,2512.17,28.0
ORD1064,2025-01-23,South,Clothing,cash ,5.0,443.91,2219.55,69.0
ORD1482,2025-02-04,South,Electronics,UPI,4.0,206.52,826.08,55.0
ORD1255,2025-06-26,East,Electronics,Debit Card,5.0,200.78,1003.9,53.0
ORD1472,2025-04-12,East,Electronics,cash ,8.0,223.41,1787.28,44.0
ORD1153,2025-05-29, East ,Electronics,credit card,9.0,106.76,960.84,43.0
ORD1048,2025-06-10,East,,Credit Card,6.0,349.53,2097.18,57.0
ORD1208,2025-08-04,East,Grocery,cash ,8.0,375.2,3001.6,42.0
ORD1468,2025-05-27, East ,Grocery,credit card,2.0,362.46,724.92,62.0
ORD1287,2025-01-21,,Grocery,credit card,9.0,329.07,2961.63,68.0
ORD1001,2025-05-02,East,Grocery,Cash,8.0,170.19,1361.52,57.0
ORD1427,2025-10-28, East ,Furniture,cash ,,173.7,1563.3,69.0
ORD1341,2025-12-09,,Grocery,credit card,1.0,224.42,224.42,25.0
ORD1269,2025-09-02,East,Toys,Credit Card,1.0,294.41,294.41,29.0
ORD1265,2025-09-21,East,Furniture,Credit Card,9.0,87.69,789.21,37.0
ORD1556,2025-08-29,East,Clothing,UPI,2.0,391.41,782.82,26.0
ORD1520,2025-01-28,SOUTH,Electronics,Credit Card,7.0,74.7,522.9,43.0
ORD1496,2025-11-03,north,Grocery,Credit Card,6.0,191.77,1150.62,29.0
ORD1368,2025-07-30,SOUTH,Toys,Debit Card,6.0,108.87,653.22,53.0
ORD1095,2025-01-05, East ,Electronics,cash ,1.0,242.78,242.78,64.0
ORD1590,2025-09-01,East,Toys,Credit Card,4.0,220.03,880.12,26.0
ORD1352,2025-05-02,SOUTH,Electronics,Debit Card,9.0,274.29,2468.61,38.0
ORD1042,2025-07-14,North,Electronics,Debit Card,3.0,319.98,959.94,39.0
ORD1361,2025-01-14,North,Clothing,credit card,9.0,340.8,3067.2,33.0
ORD1471,2025-06-03,West,Furniture,Debit Card,6.0,296.42,1778.52,
ORD1329,2025-12-25,West,Furniture,credit card,4.0,329.58,1318.32,55.0
ORD1116,2025-01-08,North,Grocery,credit card,4.0,108.63,434.52,39.0
ORD1424,2025-02-04,East,Clothing,credit card,5.0,36.5,182.5,37.0
ORD1045,2025-05-27,West,Grocery,Credit Card,1.0,497.3,497.3,47.0
ORD1161,2025-03-19,East,Clothing,UPI,6.0,223.18,1339.08,67.0
ORD1542,2025-04-26, East ,Clothing,Cash,9.0,24.27,218.43,18.0
ORD1117,2025-01-14,South,Furniture,cash ,,361.66,2893.28,43.0
ORD1288,2025-09-28,West,Toys,credit card,6.0,101.31,607.86,31.0
ORD1077,2025-02-21,,Clothing,credit card,5.0,150.14,750.7,42.0
ORD1546,2025-12-28,West,Clothing,Debit Card,8.0,97.14,777.12,
ORD1389,2025-04-22,North,Clothing,UPI,2.0,431.68,863.36,68.0
ORD1200,2025-05-26,SOUTH,Toys,Credit Card,1.0,455.62,455.62,32.0
ORD1412,2025-07-10,north,Grocery,Credit Card,5.0,207.11,1035.55,69.0
ORD1063,2025-08-06,South,Toys,Debit Card,1.0,235.01,235.01,54.0
ORD1338,2025-04-30,North,Electronics,Credit Card,2.0,221.61,443.22,46.0
ORD1315,2025-11-19,West,,Debit Card,2.0,260.26,520.52,52.0
ORD1299,2025-05-30,north,Grocery,Debit Card,,275.62,1929.34,27.0
ORD1399,2025-02-09,SOUTH,Electronics,Debit Card,1.0,21.52,21.52,25.0
ORD1230,2025-03-25,SOUTH,Grocery,Cash,3.0,475.68,1427.04,61.0
ORD1297,2025-03-01, East ,Clothing,Credit Card,2.0,384.49,768.98,27.0
ORD1186,2025-04-12,South,Furniture,Cash,5.0,50.33,251.65,66.0
ORD1503,2025-01-13,South,,credit card,4.0,425.92,1703.68,33.0
ORD1199,2025-03-06,SOUTH,Electronics,Cash,8.0,147.18,1177.44,21.0
ORD1420,2025-04-30,SOUTH,Toys,credit card,4.0,52.78,211.12,47.0
ORD1365,2025-01-20,North,Furniture,credit card,3.0,37.1,111.3,
ORD1510,2025-12-03,West,Clothing,Cash,9.0,369.42,3324.78,55.0
ORD1396,2025-09-25,South,Furniture,Debit Card,9.0,290.91,2618.19,38.0
ORD1121,2025-01-25,North,Toys,Debit Card,9.0,341.16,3070.44,20.0
ORD1593,2025-02-16, East ,Electronics,Credit Card,5.0,43.19,215.95,51.0
ORD1247,2025-11-14,West,Grocery,Cash,4.0,278.74,1114.96,23.0
ORD1307,2025-12-08,SOUTH,Clothing,Debit Card,2.0,184.66,369.32,52.0
ORD1589,2025-04-16,SOUTH,Electronics,UPI,2.0,,745.4,67.0
ORD1476,2025-12-18,East,Grocery,Cash,5.0,257.66,1288.3,63.0
ORD1363,2025-01-20,South,Grocery,UPI,5.0,333.21,1666.05,57.0
ORD1158,2025-03-25,North,Electronics,,6.0,431.01,2586.06,57.0
ORD1085,2025-12-12,East,Grocery,credit card,,236.99,473.98,37.0
ORD1469,2025-02-16,West,Toys,cash ,7.0,,467.53,
ORD1225,2025-07-12,SOUTH,Clothing,Cash,2.0,436.41,872.82,64.0
ORD1376,2025-02-18,north,Clothing,credit card,4.0,71.07,284.28,
ORD1262,2025-06-12,north,Toys,Credit Card,8.0,301.36,2410.88,53.0
ORD1331,2025-01-14, East ,Toys,credit card,6.0,482.09,2892.54,19.0
ORD1233,2025-10-08,West,Clothing,Debit Card,8.0,83.83,670.64,42.0
ORD1076,2025-08-21,East,Furniture,Credit Card,7.0,478.62,3350.34,48.0
ORD1475,2025-02-17, East ,Electronics,Debit Card,1.0,321.9,321.9,
ORD1545,2025-10-30, East ,Clothing,credit card,5.0,382.74,1913.7,40.0
ORD1421,2025-09-22,North,Furniture,Credit Card,5.0,152.13,760.65,31.0
ORD1182,2025-02-24, East ,Toys,Credit Card,4.0,272.22,1088.88,36.0
ORD1332,2025-03-03,East,Toys,cash ,6.0,133.61,801.66,27.0
ORD1438,2025-07-11,,Grocery,Cash,1.0,197.99,197.99,36.0
ORD1049,2025-06-23,South,Clothing,Cash,2.0,164.66,329.32,57.0
ORD1005,2025-11-16,North,Grocery,credit card,3.0,341.75,1025.25,26.0
ORD1234,2025-05-25,north,,Cash,2.0,381.71,763.42,20.0
ORD1486,2025-10-22,East,Grocery,cash ,,240.84,1685.88,18.0
ORD1551,2025-12-23,North,Clothing,cash ,5.0,155.45,777.25,20.0
ORD1497,2025-06-28,north,Electronics,,7.0,249.44,1746.08,50.0
ORD1106,2025-12-01,East,Grocery,UPI,4.0,275.99,1103.96,50.0
ORD1443,2025-03-25,North,Electronics,Debit Card,3.0,180.61,541.83,56.0
ORD1488,2025-11-09,,Electronics,cash ,4.0,314.27,1257.08,69.0
ORD1012,2025-02-10,north,Toys,Credit Card,9.0,493.51,4441.59,41.0
ORD1190,2025-10-15,South,Electronics,UPI,5.0,,1196.2,24.0
ORD1282,2025-11-12,north,Electronics,Credit Card,1.0,275.12,275.12,52.0
ORD1029,2025-02-22,West,Clothing,cash ,7.0,337.71,2363.97,28.0
ORD1169,2025-02-05,north,,UPI,2.0,455.76,911.52,22.0
ORD1180,2025-07-12,East,Toys,Debit Card,3.0,126.45,379.35,38.0
ORD1100,2025-05-25,north,Electronics,cash ,1.0,477.26,477.26,30.0
ORD1197,2025-02-08,SOUTH,Furniture,credit card,1.0,203.96,203.96,61.0
ORD1495,2025-05-17,East,Clothing,Debit Card,4.0,395.52,1582.08,32.0
ORD1596,2025-11-15,north,Grocery,UPI,6.0,372.73,2236.38,44.0
ORD1373,2025-02-19,East,Toys,Cash,1.0,294.98,294.98,62.0
ORD1460,2025-07-15,South,Furniture,Credit Card,1.0,48.66,48.66,64.0
ORD1413,2025-05-22,West,Furniture,Credit Card,7.0,,2832.62,30.0
ORD1131,2025-12-22,north,Grocery,Cash,1.0,187.77,187.77,27.0
ORD1039,2025-04-22,SOUTH,Electronics,,9.0,7.51,67.59,63.0
ORD1434,2025-07-08,SOUTH,Electronics,cash ,1.0,113.44,113.44,60.0
ORD1215,2025-02-09,East,Toys,credit card,1.0,439.92,439.92,36.0
ORD1474,2025-08-07,South,Furniture,Cash,4.0,404.26,1617.04,52.0
ORD1456,2025-12-31,South,Toys,cash ,8.0,488.84,3910.72,20.0
ORD1260,2025-02-10,SOUTH,Furniture,credit card,8.0,291.81,2334.48,
ORD1035,2025-10-25,East,Furniture,UPI,9.0,260.73,2346.57,66.0
ORD1309,2025-10-14, East ,Electronics,UPI,9.0,411.79,3706.11,29.0
ORD1276,2025-10-16,North,Grocery,cash ,5.0,335.15,1675.75,58.0
ORD1393,2025-01-26,North,Clothing,,8.0,234.65,1877.2,25.0
ORD1107,2025-12-01,West,Clothing,Cash,1.0,475.01,475.01,21.0
ORD1577,2025-07-21,North,Clothing,cash ,5.0,489.58,2447.9,150.0
ORD1524,2025-08-29,South,Toys,Debit Card,4.0,118.97,475.88,50.0
ORD1047,2025-10-29,north,Grocery,Debit Card,1.0,42.3,42.3,38.0
ORD1203,2025-12-10,East,Toys,UPI,9.0,372.96,3356.64,21.0
ORD1021,2025-10-11,South,Clothing,credit card,9.0,,514.98,45.0
ORD1402,2025-01-21,SOUTH,Toys,UPI,4.0,,1994.2,48.0
ORD1083,2025-11-17,SOUTH,,Credit Card,7.0,493.07,3451.49,21.0
ORD1130,2025-01-20,North,Furniture,Credit Card,6.0,292.71,1756.26,28.0
ORD1415,2025-04-01,South,Furniture,,8.0,68.78,550.24,36.0
ORD1286,2025-10-27,West,Grocery,cash ,2.0,359.17,718.34,60.0
ORD1123,2025-08-24,East,Clothing,Credit Card,,184.73,923.65,43.0
ORD1033,2025-05-27,West,Furniture,Credit Card,1.0,201.8,201.8,
ORD1516,2025-08-16, East ,,Credit Card,,392.68,3141.44,42.0
ORD1019,2025-08-29,West,Toys,Debit Card,5.0,128.4,642.0,62.0
ORD1567,2025-06-17,East,Toys,Credit Card,5.0,360.63,1803.15,23.0
ORD1219,2025-06-09,East,Toys,cash ,7.0,84.58,592.06,53.0
ORD1481,2025-02-06,north,Toys,Debit Card,9.0,384.23,3458.07,53.0
ORD1356,2025-07-03,East,Grocery,credit card,7.0,290.7,2034.9,42.0
ORD1224,2025-12-18,West,Clothing,Debit Card,1.0,,386.64,34.0
ORD1092,2025-01-28,West,Toys,Credit Card,4.0,493.17,1972.68,34.0
ORD1151,2025-10-23,North,Grocery,Credit Card,5.0,492.5,2462.5,63.0
ORD1509,2025-10-30,north,Clothing,,5.0,455.98,2279.9,19.0
ORD1317,2025-02-18,South,Clothing,credit card,3.0,338.78,1016.34,59.0
ORD1448,2025-12-23,north,Electronics,Credit Card,7.0,,2864.96,55.0
ORD1522,2025-12-26,West,Furniture,Cash,1.0,175.87,175.87,69.0
ORD1279,2025-11-20,South,,cash ,,335.46,1341.84,23.0
ORD1349,2025-06-30, East ,Furniture,UPI,1.0,464.4,464.4,26.0
ORD1374,2025-07-17,North,Grocery,credit card,3.0,470.64,1411.92,59.0
ORD1400,2025-04-11,West,Grocery,credit card,4.0,400.3,1601.2,63.0
ORD1257,2025-07-05,SOUTH,Toys,,3.0,313.37,940.11,57.0
ORD1072,2025-12-23,North,Grocery,Credit Card,3.0,209.25,627.75,35.0
ORD1195,2025-07-29,North,Toys,UPI,2.0,,34.16,59.0
ORD1483,2025-03-16,East,Grocery,cash ,,8.01,16.02,36.0
ORD1137,2025-09-27,West,Grocery,credit card,5.0,,2041.05,31.0
ORD1494,2025-11-16,north,,Cash,9.0,183.32,1649.88,36.0
ORD1550,2025-06-30,West,Toys,credit card,5.0,383.95,36159.10952416129,23.0
ORD1462,2025-11-01,north,Clothing,,6.0,127.22,763.32,40.0
ORD1201,2025-03-14, East ,Electronics,Credit Card,8.0,66.6,532.8,54.0
ORD1312,2025-03-25,SOUTH,Clothing,Credit Card,5.0,413.9,2069.5,55.0
ORD1290,2025-06-07,,Clothing,Credit Card,4.0,412.47,1649.88,47.0
ORD1189,2025-03-30,West,Grocery,UPI,9.0,472.31,4250.79,
ORD1112,2025-10-04,north,Clothing,Debit Card,6.0,48.91,293.46,18.0
ORD1183,2025-08-15,,Grocery,Credit Card,2.0,,627.1,19.0
ORD1152,2025-07-01, East ,Electronics,Credit Card,6.0,261.82,1570.92,
ORD1325,2025-10-14,East,Toys,Cash,2.0,232.6,465.2,19.0
ORD1044,2025-08-14,north,Electronics,Debit Card,1.0,101.65,101.65,65.0
ORD1444,2025-09-15, East ,Toys,Credit Card,2.0,444.58,889.16,30.0
ORD1006,2025-06-16,South,Furniture,Credit Card,2.0,195.78,391.56,43.0
ORD1250,2025-02-24,SOUTH,Furniture,credit card,8.0,436.56,3492.48,
ORD1075,2025-08-05,SOUTH,Toys,Cash,3.0,197.65,592.95,29.0
ORD1512,2025-08-18,North,Furniture,Debit Card,1.0,263.04,263.04,29.0
ORD1391,2025-02-01, East ,Toys,Debit Card,4.0,379.59,1518.36,39.0
ORD1432,2025-08-06,East,Grocery,Debit Card,1.0,227.98,227.98,62.0
ORD1068,2025-11-19,North,Electronics,UPI,2.0,24.29,48.58,67.0
ORD1167,2025-06-14,SOUTH,Toys,cash ,7.0,448.69,3140.83,24.0
ORD1554,2025-07-09,north,Electronics,Cash,3.0,94.9,284.7,65.0
ORD1366,2025-07-05, East ,Furniture,Debit Card,8.0,303.73,2429.84,51.0
ORD1345,2025-09-18,north,Clothing,cash ,1.0,151.25,151.25,57.0
ORD1584,2025-11-22,North,Grocery,Debit Card,2.0,433.72,867.44,18.0
ORD1535,2025-06-05,South,Grocery,credit card,8.0,,3240.0,57.0
ORD1398,2025-09-25,South,Grocery,credit card,3.0,449.11,1347.33,60.0
ORD1185,2025-02-11,North,Grocery,Cash,2.0,400.71,801.42,61.0
ORD1348,2025-09-23,,Furniture,,8.0,61.41,491.28,30.0
ORD1211,2025-02-09,North,Toys,Cash,2.0,207.18,414.36,32.0
ORD1579,2025-03-12,East,Grocery,UPI,2.0,244.1,488.2,33.0
ORD1502,2025-12-21,,Clothing,cash ,3.0,188.06,10626.511999656892,24.0
ORD1537,2025-12-30,north,Toys,UPI,4.0,148.0,592.0,44.0
ORD1196,2025-02-03,SOUTH,Grocery,credit card,2.0,469.84,939.68,52.0
ORD1175,2025-06-03,South,Toys,,2.0,139.79,279.58,28.0
